keyFifths,beats,beatsType,harmonyRootStep,harmonyRootAlter,divisions,harmonyKind,harmonyDuration,sequenceId,startPitchStep,startPitchOctave,startPitchAlter,targetPitchStep,targetPitchOctave,targetPitchAlter
-3,4,4,B,-1,1,dominant,4,357eb929-683a-4a5c-b39d-457019454815,B,3,-1,E,4,-1
-3,4,4,E,-1,1,dominant,4,6cb6dfc4-4cb8-4ccf-99e2-abc544ba4f1e,E,4,-1,B,3,-1
-3,4,4,B,-1,1,dominant,4,265fe842-353c-4bbf-9f10-b28fc0061b2e,B,3,-1,E,3,-1
-3,4,4,E,-1,1,dominant,4,f1ebc065-dac9-4633-8726-f2a6b1240c6a,E,3,-1,E,3,-1
-3,4,4,E,-1,1,dominant,4,1ba39b99-8c50-4556-a3e5-5599bb3159c3,E,3,-1,B,2,-1
-3,4,4,B,-1,1,dominant,4,4b7a9238-0799-4e6d-a0dd-fc95fe84d099,B,2,-1,A,2,-1
-3,4,4,A,-1,1,dominant,4,4f3310d4-5523-49b2-b1d6-f268d2247a24,A,2,-1,B,2,-1
-3,4,4,B,-1,1,dominant,4,088c2f56-09c6-4dae-9786-4592e8968460,B,2,-1,A,3,-1
-3,4,4,A,-1,1,dominant,4,a824edf4-68e7-4ebb-80e3-186431e6aa79,A,3,-1,B,3,-1
-3,4,4,B,-1,1,dominant,4,27cc92dd-8d21-43c1-a30a-46e73931090a,B,3,-1,A,3,-1
-3,4,4,A,-1,1,dominant,4,66d4d720-e571-4564-bcf2-48a224776155,A,3,-1,E,3,-1
-3,4,4,E,-1,1,dominant,4,9a363417-22ac-4bd4-8772-dfe682ac0b6e,E,3,-1,A,2,-1
-3,4,4,A,-1,1,dominant,4,88226b10-018b-4037-ae5b-60d8aedef706,A,2,-1,E,3,-1
-3,4,4,E,-1,1,dominant,4,76027d63-30d7-4fbd-8e29-8df44e83ae51,E,3,-1,A,3,-1
-3,4,4,A,-1,1,dominant,4,9d89769f-55ad-4e73-a5a1-b40accd603b0,A,3,-1,E,4,-1
-3,4,4,E,-1,1,dominant,4,5de8e571-c77a-4e78-ab7e-2e1e1a609c93,E,4,-1,A,3,-1
-3,4,4,A,-1,1,dominant,4,98884668-8093-4794-b4bd-b17a1f09d1cf,A,3,-1,E,3,-1
-3,4,4,E,-1,1,dominant,4,dc51d77a-4873-49c4-9931-64ceba6ac852,E,3,-1,A,2,-1
-4,4,4,A,-1,1,dominant,4,f818c842-4444-4ff4-b919-9e9e86031c7e,A,2,-1,D,3,-1
-4,4,4,D,-1,1,dominant,4,92e56b15-aa70-4956-a4fa-d1915c2c829b,D,3,-1,D,3,-1
-4,4,4,D,-1,1,dominant,4,d9ea33d0-f3dc-4bfe-a791-23aded694b36,D,3,-1,A,2,-1
-4,4,4,A,-1,1,dominant,4,d7a49c68-3809-472c-90d8-3b6fe73f8997,A,2,-1,E,3,-1
-4,4,4,E,-1,1,dominant,4,510fc81a-fd0e-4f50-b764-bbc8e7c68a0f,E,3,-1,A,2,-1
-4,4,4,A,-1,1,dominant,4,df9db4eb-5c96-416f-8903-621b7ddf0dfc,A,2,-1,A,3,-1
-4,4,4,A,-1,1,dominant,4,9b2102f2-7c4e-41d8-a7a8-4e76b548fbcc,A,3,-1,E,3,-1
-4,4,4,E,-1,1,dominant,4,c2134406-27eb-4c9f-9d16-bb26222f0c2a,E,3,-1,D,3,-1
-4,4,4,D,-1,1,dominant,4,a6161fd2-978c-41bc-b454-552f355918e5,D,3,-1,E,3,-1
-4,4,4,E,-1,1,dominant,4,6f208add-2ff5-49ef-8427-712df94cc6a2,E,3,-1,D,3,-1
-4,4,4,D,-1,1,dominant,4,b722b609-9d60-429f-b619-1b2735a3ca15,D,3,-1,A,3,-1
-4,4,4,A,-1,1,dominant,4,3aad21ee-f590-46b8-a4f2-73cd8580e1ef,A,3,-1,D,3,-1
-4,4,4,D,-1,1,dominant,4,dfd6174c-648d-43d5-9b8c-e6c57d464288,D,3,-1,A,2,-1
-4,4,4,A,-1,1,dominant,4,7351831e-cae5-4b69-a598-4fef24d9f93c,A,2,-1,D,3,-1
-4,4,4,D,-1,1,dominant,4,cfbf7a9e-4046-494e-9f35-fb3287808ac7,D,3,-1,A,2,-1
-4,4,4,A,-1,1,dominant,4,0caf8cb8-5d38-4d3c-a47d-72c1432383bd,A,2,-1,D,3,-1
-5,4,4,D,-1,1,dominant,4,3c4072b6-5131-4f52-bce3-6b26af25f87b,D,3,-1,G,3,-1
-5,4,4,G,-1,1,dominant,4,f00f6a3f-0435-41f9-ae50-b2c2087ad755,G,3,-1,G,2,-1
-5,4,4,G,-1,1,dominant,4,b28959d3-0c17-4cf0-aeca-9a8dadc4ebc9,G,2,-1,G,3,-1
-5,4,4,G,-1,1,dominant,4,85b7c3e7-a583-460b-937e-d196434beab0,G,3,-1,G,2,-1
-5,4,4,G,-1,1,dominant,4,a201c43d-a4b6-462b-ad6d-ee43d07ec17e,G,2,-1,D,3,-1
-5,4,4,D,-1,1,dominant,4,85205db4-0959-47a0-afcf-9862daf30939,D,3,-1,A,3,-1
-5,4,4,A,-1,1,dominant,4,034c37af-6928-4978-b208-b0bd8d91cf17,A,3,-1,D,3,-1
-5,4,4,D,-1,1,dominant,4,92038484-8fbf-4ca0-873e-2b7f85c1bb58,D,3,-1,D,4,-1
-5,4,4,D,-1,1,dominant,4,d3f870fd-6557-4bd3-a282-fae570551124,D,4,-1,A,3,-1
-5,4,4,A,-1,1,dominant,4,9c41e77f-2574-4c28-9753-8ff82a3ed2d1,A,3,-1,G,3,-1
-5,4,4,G,-1,1,dominant,4,730e23be-9f5b-4187-a76e-e7675c50466b,G,3,-1,A,3,-1
-5,4,4,A,-1,1,dominant,4,aaa0bdfc-3163-4e3e-8e79-bb90ce8f5903,A,3,-1,G,3,-1
-5,4,4,G,-1,1,dominant,4,bf694e35-0d87-4407-9704-7ab5b53f582c,G,3,-1,D,4,-1
-5,4,4,D,-1,1,dominant,4,450f4e54-5d55-4870-9faf-02a676b08904,D,4,-1,G,3,-1
-5,4,4,G,-1,1,dominant,4,ae51d5e9-455c-4885-8ff7-e8f283fb862d,G,3,-1,D,3,-1
-5,4,4,D,-1,1,dominant,4,9589a1fe-826f-40c4-a5b0-864373474b22,D,3,-1,G,3,-1
-5,4,4,G,-1,1,dominant,4,3a1c28ef-ff94-4b00-980c-e9b5a439445c,G,3,-1,D,3,-1
-5,4,4,D,-1,1,dominant,4,27d34620-d105-4aa2-95fb-1c410a2f8bb4,D,3,-1,C,3,1
7,4,4,C,1,1,dominant,4,bd3c4997-15e8-4f0f-bac4-6cec538963e4,C,3,1,F,3,1
7,4,4,F,1,1,dominant,4,e97f6c47-c153-4bc7-b046-50154fc5cc22,F,3,1,F,2,1
7,4,4,F,1,1,dominant,4,2627114a-0fca-4cb8-89a0-a8a17725d170,F,2,1,F,3,1
7,4,4,F,1,1,dominant,4,26ccbc41-fd32-4682-861e-c79b21069b2c,F,3,1,F,2,1
7,4,4,F,1,1,dominant,4,eb7e97b2-591b-47a4-9fe6-999e03113cbc,F,2,1,C,3,1
7,4,4,C,1,1,dominant,4,cc28ceef-ea2d-420e-a99a-efe85d30d541,C,3,1,G,3,1
7,4,4,G,1,1,dominant,4,4c6b2ce4-6af0-4836-bdd5-a643c0355cf4,G,3,1,C,3,1
7,4,4,C,1,1,dominant,4,27c513d7-3bad-4940-9cd5-fc0681ed6cab,C,3,1,C,4,1
7,4,4,C,1,1,dominant,4,1610642d-7b8f-4b8c-ba83-d7671aedf7fe,C,4,1,G,3,1
7,4,4,G,1,1,dominant,4,a7328179-7133-48d9-95c4-bdfdd0b849b7,G,3,1,F,3,1
7,4,4,F,1,1,dominant,4,0c3bee1d-f3be-47d9-a220-f758ff4b3679,F,3,1,G,3,1
7,4,4,G,1,1,dominant,4,e70f9f87-c890-49bb-865d-573cc5e9198c,G,3,1,F,3,1
7,4,4,F,1,1,dominant,4,1fe29df5-5fea-4ba5-aeeb-40e7b5794e53,F,3,1,C,4,1
7,4,4,C,1,1,dominant,4,c10a854e-56db-4cbf-b505-e906fda87c39,C,4,1,F,3,1
7,4,4,F,1,1,dominant,4,aad0b7f6-4a66-4e99-9629-8687c70d054b,F,3,1,C,3,1
7,4,4,C,1,1,dominant,4,6dddb11f-b812-4771-aecf-bbb7f19abb0c,C,3,1,F,3,1
7,4,4,F,1,1,dominant,4,40913dc5-0d88-475b-9ed7-caa6062184c2,F,3,1,C,3,1
7,4,4,C,1,1,dominant,4,e3a681f9-aa42-4ecc-9f61-6792b6807700,C,3,1,G,2,-1
-6,4,4,G,-1,1,dominant,4,9897c257-f50b-4f48-bec4-5da25cd81970,G,2,-1,C,3,-1
-6,4,4,C,-1,1,dominant,4,ce586641-3285-4eab-adf4-e262fb658b94,C,3,-1,C,3,-1
-6,4,4,C,-1,1,dominant,4,3fea4bca-3a77-43e1-9f89-c92388a2eaef,C,3,-1,G,2,-1
-6,4,4,G,-1,1,dominant,4,18f7a339-a7a5-47ef-9030-8c3b78de8c6a,G,2,-1,D,3,-1
-6,4,4,D,-1,1,dominant,4,5565074d-e489-4174-a205-6a0920a43654,D,3,-1,G,2,-1
-6,4,4,G,-1,1,dominant,4,ce152799-eac6-42a2-bcd7-073119db9396,G,2,-1,G,3,-1
-6,4,4,G,-1,1,dominant,4,edfdfcc3-8bc6-4238-a3c8-d1097ade614d,G,3,-1,D,3,-1
-6,4,4,D,-1,1,dominant,4,ea65f386-05cb-47fd-995a-cbac78c0416b,D,3,-1,C,3,-1
-6,4,4,C,-1,1,dominant,4,9784d027-fde0-4cd6-bbf3-3f30f6739410,C,3,-1,D,3,-1
-6,4,4,D,-1,1,dominant,4,3fd31b03-b92b-497e-97e1-3c5b8d4c1ac8,D,3,-1,C,3,-1
-6,4,4,C,-1,1,dominant,4,6bb719f4-419f-4936-b4e2-d8829b21d587,C,3,-1,G,3,-1
-6,4,4,G,-1,1,dominant,4,71c1de24-f10f-4b37-b2d3-3d74e95cd380,G,3,-1,C,3,-1
-6,4,4,C,-1,1,dominant,4,8cf5950d-7a84-4ef1-82ea-eef8c88c399f,C,3,-1,G,2,-1
-6,4,4,G,-1,1,dominant,4,fb764473-af4a-446e-8d47-54a23147714a,G,2,-1,C,3,-1
-6,4,4,C,-1,1,dominant,4,40c9210d-214e-4dc0-938c-24676bc03ae7,C,3,-1,G,2,-1
-6,4,4,G,-1,1,dominant,4,182babd4-1e1d-4efb-bdd3-85fa7707f1c4,G,2,-1,F,2,1
6,4,4,F,1,1,dominant,4,dc5be62a-f6d2-4f58-958a-ba181fd3393f,F,2,1,B,2,0
6,4,4,B,0,1,dominant,4,5e796beb-2c20-489a-af59-546e4db39038,B,2,0,B,2,0
6,4,4,B,0,1,dominant,4,e87d52d6-c7b1-495d-8b45-ee98ca7c7ac3,B,2,0,F,2,1
6,4,4,F,1,1,dominant,4,df10c267-ab81-468e-825b-f139732dd6bf,F,2,1,C,3,1
6,4,4,C,1,1,dominant,4,8f31dd9b-6415-4b88-8824-1b8335da6fec,C,3,1,F,2,1
6,4,4,F,1,1,dominant,4,f642d4ee-f960-442b-992c-f06063067f9f,F,2,1,F,3,1
6,4,4,F,1,1,dominant,4,dceea5ad-c3bb-46ec-a8b4-e1d47f9e1611,F,3,1,C,3,1
6,4,4,C,1,1,dominant,4,a11a1edf-973f-46aa-b438-e9227b6d5c6b,C,3,1,B,2,0
6,4,4,B,0,1,dominant,4,bce94975-12ee-421d-97bd-f7b674ef24d4,B,2,0,C,3,1
6,4,4,C,1,1,dominant,4,18e210a0-289c-4704-ad91-1c13f6cdf0eb,C,3,1,B,2,0
6,4,4,B,0,1,dominant,4,fe248410-f4bf-4c38-aa11-c0ba2d41f10b,B,2,0,F,3,1
6,4,4,F,1,1,dominant,4,ca171b43-3383-48bf-b99b-7e19d94e5bb8,F,3,1,B,2,0
6,4,4,B,0,1,dominant,4,d117ce20-b7f0-46d4-a787-8a2a0eb9f6d1,B,2,0,F,2,1
6,4,4,F,1,1,dominant,4,f8b72c10-e527-45c3-9803-3946be22cf8d,F,2,1,B,2,0
6,4,4,B,0,1,dominant,4,86c77d69-c57b-434c-ad0d-a9537c848094,B,2,0,F,2,1
6,4,4,F,1,1,dominant,4,327ffe30-edc3-4e9a-bf48-a87236c5b77c,F,2,1,B,2,0
5,4,4,B,0,1,dominant,4,8fdeb5f8-7562-4694-bf4b-b3de5237a307,B,2,0,E,3,0
5,4,4,E,0,1,dominant,4,5c88794a-68aa-433e-9513-5f160fa86c69,E,3,0,E,3,0
5,4,4,E,0,1,dominant,4,792ec341-1971-47b2-9a51-385193567e08,E,3,0,B,2,0
5,4,4,B,0,1,dominant,4,fad0d945-96bb-471c-9223-25f00bc85d6e,B,2,0,F,3,1
5,4,4,F,1,1,dominant,4,7a996dbe-8efa-4df2-9f96-ce861ca6ae8e,F,3,1,B,2,0
5,4,4,B,0,1,dominant,4,ec20362f-9bd8-441d-aba2-6b3793af1c41,B,2,0,B,3,0
5,4,4,B,0,1,dominant,4,198f0457-7fdd-4187-8e9c-b5c88b4a35ac,B,3,0,F,3,1
5,4,4,F,1,1,dominant,4,04e8a659-cfef-4d4b-ac6b-04cd3c8e54c4,F,3,1,E,3,0
5,4,4,E,0,1,dominant,4,313020c0-3a2a-4ca0-8ee1-a9ae7049a7c7,E,3,0,F,3,1
5,4,4,F,1,1,dominant,4,2eef4a97-34a5-4fb3-91c4-e61f969b8ef9,F,3,1,E,3,0
5,4,4,E,0,1,dominant,4,78db6b13-bbae-481c-b3da-f319aae7a14b,E,3,0,B,3,0
5,4,4,B,0,1,dominant,4,d28711e1-4e07-406d-846c-4108bae20973,B,3,0,E,3,0
5,4,4,E,0,1,dominant,4,e38d9262-ef9f-41bb-ba8f-5d8e39218454,E,3,0,B,2,0
5,4,4,B,0,1,dominant,4,3c6081a2-acba-497c-9fea-1f2a947f6a55,B,2,0,E,2,0
5,4,4,E,0,1,dominant,4,16145e8f-f371-4f65-ab99-a30dd62839b5,E,2,0,B,2,0
5,4,4,B,0,1,dominant,4,4ac3ea67-bc95-4833-81a9-9d8986557806,B,2,0,C,3,-1
-7,4,4,C,-1,1,dominant,4,99888f57-5eae-466d-bea0-ef73edf27fe0,C,3,-1,F,3,-1
-7,4,4,F,-1,1,dominant,4,dcf5b78d-f5e3-4ade-bbb5-35aa73a6c42b,F,3,-1,F,3,-1
-7,4,4,F,-1,1,dominant,4,ff874241-225b-4d3e-afdc-ace5a46da960,F,3,-1,C,3,-1
-7,4,4,C,-1,1,dominant,4,31b8ce33-8615-4daf-8902-5c4995f7d787,C,3,-1,G,3,-1
-7,4,4,G,-1,1,dominant,4,6396cb08-2138-44fe-85d7-a6fe694de324,G,3,-1,C,3,-1
-7,4,4,C,-1,1,dominant,4,deed3191-df09-4ff7-925d-3753d9a9d156,C,3,-1,C,4,-1
-7,4,4,C,-1,1,dominant,4,e26ca4c5-7aeb-4d23-aa1f-86df42ceffd1,C,4,-1,G,3,-1
-7,4,4,G,-1,1,dominant,4,4778a3ea-b210-44c5-9bf2-d5028669a3c2,G,3,-1,F,3,-1
-7,4,4,F,-1,1,dominant,4,4051947d-811b-4258-8ebd-f9d96059dddb,F,3,-1,G,3,-1
-7,4,4,G,-1,1,dominant,4,74162864-01e5-46ee-8b82-9371ed08d1ce,G,3,-1,F,3,-1
-7,4,4,F,-1,1,dominant,4,4bbcd4af-dd36-457b-a1d7-9a785bcd16ea,F,3,-1,C,4,-1
-7,4,4,C,-1,1,dominant,4,efbf15f0-9710-420d-93fa-f234f33110b1,C,4,-1,F,3,-1
-7,4,4,F,-1,1,dominant,4,2f37c86f-5001-459e-b8a7-e2eea78efcb0,F,3,-1,C,3,-1
-7,4,4,C,-1,1,dominant,4,8703bb6f-43ad-4222-849c-d568be50400d,C,3,-1,F,2,-1
-7,4,4,F,-1,1,dominant,4,b3267637-fa78-45a1-a8ce-42b226352c55,F,2,-1,C,3,-1
-7,4,4,C,-1,1,dominant,4,3d02281d-e06d-45e9-836e-bdbd4d8f8a59,C,3,-1,E,2,0
4,4,4,E,0,1,dominant,4,69401f1e-77c1-4109-8f94-30672517a6fe,E,2,0,A,2,0
4,4,4,A,0,1,dominant,4,39383934-a379-4a4d-b705-edcb8c310269,A,2,0,A,2,0
4,4,4,A,0,1,dominant,4,8192ce92-f4e9-4850-9af1-72a7389f0867,A,2,0,E,2,0
4,4,4,E,0,1,dominant,4,737517a1-0fa2-4ac7-a4a9-35ff6c89c326,E,2,0,B,2,0
4,4,4,B,0,1,dominant,4,d2cc9915-d27e-4549-beaa-70b65921b1db,B,2,0,E,2,0
4,4,4,E,0,1,dominant,4,cda04911-74a3-4ee4-a9de-e4de475b195b,E,2,0,E,3,0
4,4,4,E,0,1,dominant,4,88f77529-ce2b-4e3b-ad41-e05774a5596b,E,3,0,B,2,0
4,4,4,B,0,1,dominant,4,046d8874-383d-4fd8-b18e-50b53785c9a6,B,2,0,A,2,0
4,4,4,A,0,1,dominant,4,850b8ad5-feb4-4c15-bbef-4e4abcc20be8,A,2,0,B,2,0
4,4,4,B,0,1,dominant,4,d816d834-73dc-4894-8d91-6d2abd26f34e,B,2,0,A,2,0
4,4,4,A,0,1,dominant,4,78179ee7-b42c-4a22-becc-64fe0984570f,A,2,0,E,3,0
4,4,4,E,0,1,dominant,4,6109a4b8-ac00-4e86-8b2a-aa698c5dd3d9,E,3,0,A,2,0
4,4,4,A,0,1,dominant,4,5007fcce-a973-4073-8f2d-925539f837aa,A,2,0,E,2,0
4,4,4,E,0,1,dominant,4,0a2d74fd-17e1-420f-8c4f-a783892d55e6,E,2,0,A,2,0
4,4,4,A,0,1,dominant,4,d472d08c-6c50-4fdb-a4d0-c13fac72a246,A,2,0,E,2,0
4,4,4,E,0,1,dominant,4,89e7f4bd-c5d8-47f6-b9e0-982e0ebe9b1f,E,2,0,A,2,0
3,4,4,A,0,1,dominant,4,15c1f202-de18-4c74-bb6f-647ced7b54a6,A,2,0,D,3,0
3,4,4,D,0,1,dominant,4,e6b8d3b2-4517-43e2-ac9c-bbd8074b50d7,D,3,0,D,3,0
3,4,4,D,0,1,dominant,4,b2c2d65a-a25f-45b1-bc57-018683c0f6e7,D,3,0,A,2,0
3,4,4,A,0,1,dominant,4,1db0ccc7-b823-4b63-b868-4c57ad4f5724,A,2,0,E,3,0
3,4,4,E,0,1,dominant,4,cf04bf87-f81f-460a-bc59-57a2a5eeb089,E,3,0,A,2,0
3,4,4,A,0,1,dominant,4,aa85432c-3bf7-41d1-86ec-e1c4d9e384a3,A,2,0,A,3,0
3,4,4,A,0,1,dominant,4,dbbe6d3d-e77c-4c01-b88f-6122225879cc,A,3,0,E,3,0
3,4,4,E,0,1,dominant,4,b70e1a22-3e4f-4dc8-8ec2-5efec190854f,E,3,0,D,3,0
3,4,4,D,0,1,dominant,4,2a9045c7-08f8-40da-8867-1af68a775f81,D,3,0,E,3,0
3,4,4,E,0,1,dominant,4,3216683a-e218-43ec-a92e-d18919b66d18,E,3,0,D,3,0
3,4,4,D,0,1,dominant,4,08e0132f-3bc4-4e9e-a8d4-3f88d78fbadf,D,3,0,A,3,0
3,4,4,A,0,1,dominant,4,1ed74dda-8ea4-4429-a433-701fc0ad8e6f,A,3,0,D,3,0
3,4,4,D,0,1,dominant,4,30e5b4e3-4725-48fb-a436-1edc94520f25,D,3,0,A,2,0
3,4,4,A,0,1,dominant,4,f742f6fa-1c4e-449a-8d68-4581090acfbe,A,2,0,D,3,0
3,4,4,D,0,1,dominant,4,502a410e-b22b-4b89-85b4-a875cc31e63e,D,3,0,A,2,0
3,4,4,A,0,1,dominant,4,c5a90f82-041d-4452-86ce-7d7c49d49291,A,2,0,D,3,0
2,4,4,D,0,1,dominant,4,61dd701f-4e63-4d6d-8544-3438ee279761,D,3,0,G,3,0
2,4,4,G,0,1,dominant,4,bbb61487-398f-4274-af63-d95a61cade55,G,3,0,G,3,0
2,4,4,G,0,1,dominant,4,d94fb056-ac6a-44af-82a9-b94451e697c9,G,3,0,D,3,0
2,4,4,D,0,1,dominant,4,ee50a463-a37d-45c6-8c0e-e7d05f5efac7,D,3,0,A,3,0
2,4,4,A,0,1,dominant,4,1f6b56cc-d080-4779-8226-b4bb50e41d4d,A,3,0,D,4,0
2,4,4,D,0,1,dominant,4,31ad5d46-5111-4e51-8264-c0b71b27e8ea,D,4,0,A,3,0
2,4,4,A,0,1,dominant,4,ec157ca6-460e-4e41-bbb0-ffd2bc54a1f1,A,3,0,D,3,0
2,4,4,D,0,1,dominant,4,a096c02f-39fd-445b-ab6a-311b2c1daf45,D,3,0,D,3,0
2,4,4,D,0,1,dominant,4,2348ab74-5c8e-4b71-b6d2-e8eeac877282,D,3,0,A,3,0
2,4,4,A,0,1,dominant,4,c4ff33db-24e0-42b6-8c95-528dbc71c46d,A,3,0,G,3,0
2,4,4,G,0,1,dominant,4,e8c6ba9d-f5d3-498c-b488-4a6d823537e0,G,3,0,A,3,0
2,4,4,A,0,1,dominant,4,d70101d4-e3a8-4072-ae0d-a24acd4fcdd6,A,3,0,G,2,0
2,4,4,G,0,1,dominant,4,d9c38f4c-0f0f-4e2a-87a8-ca9f7c699fc4,G,2,0,D,3,0
2,4,4,D,0,1,dominant,4,3bbe6b49-1ae6-4fb6-9c69-581bb08ec440,D,3,0,G,2,0
2,4,4,G,0,1,dominant,4,26bdc700-a8e3-4063-95b5-38dc2e2f6661,G,2,0,D,3,0
2,4,4,D,0,1,dominant,4,8107bd03-d667-4f61-b2c2-c75195f20f21,D,3,0,G,3,0
2,4,4,G,0,1,dominant,4,3e850fdc-7e2a-4df5-a43f-9f99e16bf4d8,G,3,0,D,4,0
2,4,4,D,0,1,dominant,4,155a6c8c-46c4-4b08-b46a-f78c4316dc22,D,4,0,G,3,0
2,4,4,G,0,1,dominant,4,81556351-bd2f-451c-8898-21420a57039e,G,3,0,D,3,0
2,4,4,D,0,1,dominant,4,6f02473f-28e0-4c4b-97e2-509842705310,D,3,0,G,2,0
1,4,4,G,0,1,dominant,4,6526d779-81ca-44a7-9bfc-d843c149ee5e,G,2,0,C,3,0
1,4,4,C,0,1,dominant,4,a630244d-24e9-4eb2-ae67-163a75e70511,C,3,0,C,3,0
1,4,4,C,0,1,dominant,4,bcb02872-b6c5-400b-9165-a12eae51cffd,C,3,0,G,2,0
1,4,4,G,0,1,dominant,4,113f9771-8477-4ba7-90ce-24ec58c138a5,G,2,0,D,3,0
1,4,4,D,0,1,dominant,4,dd78d892-a275-4d1e-9376-8a8e577203bc,D,3,0,G,2,0
1,4,4,G,0,1,dominant,4,aa540588-f164-4877-9433-93c3a31f362d,G,2,0,G,3,0
1,4,4,G,0,1,dominant,4,e9ef8da3-18b6-48d4-bc99-ec2799c03a2b,G,3,0,D,3,0
1,4,4,D,0,1,dominant,4,58431420-6359-43d6-9cb2-1464868bcfad,D,3,0,C,3,0
1,4,4,C,0,1,dominant,4,4e2a5bb9-5d0b-4501-a361-6503eb1a6154,C,3,0,D,3,0
1,4,4,D,0,1,dominant,4,e62aef06-e2df-4223-9af6-40a55ff75680,D,3,0,C,3,0
1,4,4,C,0,1,dominant,4,cf20b755-ad25-416b-bdaa-f7ef3015a176,C,3,0,G,3,0
1,4,4,G,0,1,dominant,4,65b08c1c-1db9-467a-964c-dbdb5591642a,G,3,0,C,3,0
1,4,4,C,0,1,dominant,4,5497cdcb-300c-4809-a8c0-a35d037a1e37,C,3,0,G,2,0
1,4,4,G,0,1,dominant,4,69d6f4e4-8cd8-4b94-8ac7-4bdce58004dd,G,2,0,C,3,0
1,4,4,C,0,1,dominant,4,b02e95a9-da9a-4479-9ac2-8e7e22b599e2,C,3,0,G,2,0
